,Unnamed: 0,Unnamed: 0.1,time,twt_id,political_label,political_score,sentiment_label,sentiment_score
65,65,65,2008-10-29T16:02:51.000Z,980715965,Republican,0.999589741230011,POSITIVE,0.9916353225708008
66,66,66,2008-10-29T16:01:08.000Z,980713123,Democrat,0.9999961853027344,POSITIVE,0.9990769624710084
67,67,67,2008-10-29T16:00:43.000Z,980712485,Democrat,0.7887248992919922,POSITIVE,0.9535048604011536
68,68,68,2008-10-29T16:32:52.000Z,980762103,Democrat,0.999992847442627,NEGATIVE,0.9906131029129028
69,69,69,2008-10-29T16:32:14.000Z,980761054,Democrat,0.9866799712181092,POSITIVE,0.9660430550575256
70,70,70,2008-10-29T16:30:47.000Z,980758775,Republican,0.9999818801879884,POSITIVE,0.6104655861854553
71,71,71,2008-10-29T17:02:58.000Z,980807831,Democrat,0.9881128668785096,POSITIVE,0.9979202151298524
72,72,72,2008-10-29T17:01:10.000Z,980805439,Republican,0.9006274342536926,NEGATIVE,0.9948640465736388
73,73,73,2008-10-29T17:31:54.000Z,980850083,Republican,0.9951992630958556,POSITIVE,0.9982115030288696
74,74,74,2008-10-29T17:31:37.000Z,980849616,Republican,0.9995941519737244,POSITIVE,0.9319915175437928
75,75,75,2008-10-29T17:31:31.000Z,980849526,Democrat,0.9776170253753662,NEGATIVE,0.978623628616333
76,76,76,2008-10-29T17:31:17.000Z,980849114,Republican,0.904807150363922,POSITIVE,0.9993333220481871
77,77,77,2008-10-29T18:02:35.000Z,980894008,Republican,0.9994300007820128,POSITIVE,0.8687801361083984
78,78,78,2008-10-29T18:02:19.000Z,980893642,Republican,0.8696402311325073,POSITIVE,0.9779446721076964
79,79,79,2008-10-29T18:01:30.000Z,980892301,Republican,0.9567753076553344,POSITIVE,0.9807759523391724
80,80,80,2008-10-29T18:00:11.000Z,980890244,Democrat,0.8939761519432068,POSITIVE,0.980867326259613
81,81,81,2008-10-29T18:31:09.000Z,980935760,Democrat,0.9618480801582336,POSITIVE,0.9975951313972472
82,82,82,2008-10-29T19:02:38.000Z,980980884,Democrat,0.999996781349182,POSITIVE,0.9993340373039246
83,83,83,2008-10-29T19:02:32.000Z,980980730,Republican,0.9999887943267822,NEGATIVE,0.9781734347343444
84,84,84,2008-10-29T19:00:15.000Z,980977304,Republican,0.7037963271141052,POSITIVE,0.9745966792106628
85,85,85,2008-10-29T19:32:10.000Z,981020931,Republican,0.989764928817749,NEGATIVE,0.935703694820404
86,86,86,2008-10-29T19:30:29.000Z,981018661,Democrat,0.9987921118736268,POSITIVE,0.9947730898857116
87,87,87,2008-10-29T20:02:36.000Z,981063343,Democrat,0.9999911785125732,POSITIVE,0.9938411712646484
88,88,88,2008-10-29T20:02:27.000Z,981063121,Democrat,0.9999971389770508,POSITIVE,0.9811029434204102
89,89,89,2008-10-29T20:02:02.000Z,981062518,Democrat,0.5351760983467102,POSITIVE,0.707314670085907
90,90,90,2008-10-29T20:01:48.000Z,981062291,Democrat,0.9999972581863404,POSITIVE,0.9893954396247864
91,91,91,2008-10-29T20:00:22.000Z,981060102,Republican,0.999985694885254,NEGATIVE,0.9570453763008118
92,92,92,2008-10-29T20:00:13.000Z,981059828,Republican,0.9697365164756776,POSITIVE,0.995914876461029
93,93,93,2008-10-29T20:31:38.000Z,981102985,Republican,0.98960143327713,POSITIVE,0.8986144661903381
94,94,94,2008-10-29T21:02:27.000Z,981144903,Democrat,0.999609649181366,POSITIVE,0.9994006156921388
95,95,95,2008-10-29T21:01:17.000Z,981143281,Republican,0.9994755387306212,POSITIVE,0.6305347084999084
96,96,96,2008-10-29T21:01:16.000Z,981143251,Democrat,0.9999662637710572,POSITIVE,0.9809964895248412
97,97,97,2008-10-29T21:00:51.000Z,981142745,Democrat,0.5090617537498474,NEGATIVE,0.9489298462867736
98,98,98,2008-10-29T21:00:44.000Z,981142544,Democrat,0.9999971389770508,NEGATIVE,0.9959579110145568
99,99,99,2008-10-29T21:31:36.000Z,981183702,Democrat,0.9999886751174928,POSITIVE,0.9522520303726196
100,100,100,2008-10-29T21:31:09.000Z,981183117,Democrat,0.9999346733093262,NEGATIVE,0.5362021923065186
101,101,101,2008-10-29T21:31:05.000Z,981183039,Democrat,0.9991033673286438,POSITIVE,0.874731183052063
102,102,102,2008-10-29T22:00:17.000Z,981221217,Republican,0.9786414504051208,POSITIVE,0.9487048983573914
103,103,103,2008-10-29T22:32:48.000Z,981262828,Republican,0.9999898672103882,POSITIVE,0.9978750944137572
104,104,104,2008-10-29T22:32:05.000Z,981261922,Republican,0.9992424249649048,POSITIVE,0.8897457122802734
105,105,105,2008-10-29T22:30:27.000Z,981259759,Republican,0.9621801376342772,NEGATIVE,0.9976320266723632
106,106,106,2008-10-29T22:30:07.000Z,981259283,Democrat,0.999583899974823,POSITIVE,0.9968653321266174
107,107,107,2008-10-29T23:02:50.000Z,981300613,Democrat,0.9750433564186096,POSITIVE,0.9996273517608644
108,108,108,2008-10-29T23:02:04.000Z,981299609,Republican,0.9054298996925354,NEGATIVE,0.9957910776138306
109,109,109,2008-10-29T23:01:17.000Z,981298604,Republican,0.9787814021110536,NEGATIVE,0.557975172996521
110,110,110,2008-10-29T23:00:48.000Z,981298002,Democrat,0.9999949932098388,NEGATIVE,0.9696829319000244
111,111,111,2008-10-29T23:00:07.000Z,981296973,Democrat,0.999994158744812,NEGATIVE,0.9886915683746338
112,112,112,2008-10-29T23:00:03.000Z,981296866,Democrat,0.6174347400665283,NEGATIVE,0.9083818793296814
113,113,113,2008-10-29T23:31:56.000Z,981336247,Republican,0.9999890327453612,NEGATIVE,0.9914056062698364
114,114,114,2008-10-29T23:31:24.000Z,981335693,Republican,0.9998881816864014,NEGATIVE,0.9986388087272644
115,115,115,2008-10-29T23:30:50.000Z,981334870,Democrat,0.9999558925628662,NEGATIVE,0.9991670846939088
116,116,116,2008-10-29T23:30:44.000Z,981334765,Republican,0.9999895095825196,NEGATIVE,0.9975599050521852
117,117,117,2008-10-29T23:30:12.000Z,981334062,Republican,0.9999871253967284,NEGATIVE,0.9715884327888488
118,118,118,2008-10-30T00:02:57.000Z,981373940,Democrat,0.99189293384552,NEGATIVE,0.9737157821655272
119,119,119,2008-10-30T00:02:52.000Z,981373898,Democrat,0.9986732006072998,NEGATIVE,0.9989223480224608
120,120,120,2008-10-30T00:02:44.000Z,981373719,Republican,0.9999886751174928,NEGATIVE,0.9981276392936708
121,121,121,2008-10-30T00:02:41.000Z,981373652,Republican,0.9890158772468568,NEGATIVE,0.998581051826477
122,122,122,2008-10-30T00:02:35.000Z,981373527,Democrat,0.9999343156814576,NEGATIVE,0.7041383385658264
123,123,123,2008-10-30T00:02:37.000Z,981373509,Republican,0.9966074228286744,POSITIVE,0.9892722368240356
124,124,124,2008-10-30T00:02:36.000Z,981373496,Republican,0.9890158772468568,NEGATIVE,0.998581051826477
125,125,125,2008-10-30T00:02:27.000Z,981373345,Republican,0.9904634356498718,POSITIVE,0.9944331049919128
126,126,126,2008-10-30T00:02:23.000Z,981373252,Republican,0.9999831914901732,NEGATIVE,0.5887463688850403
127,127,127,2008-10-30T00:02:22.000Z,981373207,Republican,0.9999558925628662,NEGATIVE,0.9963439106941224
128,128,128,2008-10-30T00:02:21.000Z,981373202,Democrat,0.9999966621398926,POSITIVE,0.9997813105583192
129,129,129,2008-10-30T00:02:19.000Z,981373149,Republican,0.9794334769248962,NEGATIVE,0.774435818195343
130,130,130,2008-10-30T00:02:17.000Z,981373100,Republican,0.9911482334136964,NEGATIVE,0.987217366695404
131,131,131,2008-10-30T00:02:15.000Z,981373045,Democrat,0.999538779258728,NEGATIVE,0.9693126678466796
132,132,132,2008-10-30T00:02:08.000Z,981372905,Democrat,0.9226381182670592,POSITIVE,0.9935593605041504
133,133,133,2008-10-30T00:02:06.000Z,981372827,Democrat,0.9999914169311525,POSITIVE,0.9870569109916688
134,134,134,2008-10-30T00:01:59.000Z,981372666,Republican,0.9999885559082032,NEGATIVE,0.9988409876823424
135,135,135,2008-10-30T00:01:57.000Z,981372631,Democrat,0.9998551607131958,NEGATIVE,0.5442127585411072
136,136,136,2008-10-30T00:01:49.000Z,981372443,Democrat,0.9999923706054688,POSITIVE,0.9998513460159302
137,137,137,2008-10-30T00:01:47.000Z,981372345,Democrat,0.9997199177742004,POSITIVE,0.8566631078720093
138,138,138,2008-10-30T00:01:39.000Z,981372135,Democrat,0.9999113082885742,NEGATIVE,0.9997180104255676
139,139,139,2008-10-30T00:01:35.000Z,981372083,Democrat,0.999996304512024,POSITIVE,0.9725630283355712
140,140,140,2008-10-30T00:01:32.000Z,981372022,Democrat,0.9999215602874756,POSITIVE,0.9466660022735596
141,141,141,2008-10-30T00:01:26.000Z,981371870,Republican,0.9970948696136476,NEGATIVE,0.997568666934967
142,142,142,2008-10-30T00:01:23.000Z,981371745,Republican,0.9638193249702454,POSITIVE,0.6914664506912231
143,143,143,2008-10-30T00:01:22.000Z,981371713,Republican,0.6442995071411133,POSITIVE,0.9852331280708312
144,144,144,2008-10-30T00:01:13.000Z,981371489,Democrat,0.5784082412719727,POSITIVE,0.960944890975952
145,145,145,2008-10-30T00:01:02.000Z,981371234,Republican,0.9316022992134094,POSITIVE,0.999425768852234
146,146,146,2008-10-30T00:01:00.000Z,981371229,Democrat,0.999169945716858,POSITIVE,0.9811169505119324
147,147,147,2008-10-30T00:00:59.000Z,981371209,Democrat,0.9993783235549928,NEGATIVE,0.9994792342185974
148,148,148,2008-10-30T00:00:57.000Z,981371166,Democrat,0.9999954700469972,NEGATIVE,0.9452837705612184
149,149,149,2008-10-30T00:00:54.000Z,981371097,Republican,0.6065495610237122,POSITIVE,0.9866209030151368
150,150,150,2008-10-30T00:00:55.000Z,981371031,Democrat,0.5778290629386902,POSITIVE,0.94551819562912
151,151,151,2008-10-30T00:00:51.000Z,981370964,Republican,0.9999538660049438,POSITIVE,0.901542603969574
152,152,152,2008-10-30T00:00:48.000Z,981370956,Democrat,0.9999911785125732,NEGATIVE,0.9228129982948304
153,153,153,2008-10-30T00:00:47.000Z,981370939,Republican,0.965675175189972,POSITIVE,0.8943338394165039
154,154,154,2008-10-30T00:00:45.000Z,981370877,Democrat,0.9920095205307008,NEGATIVE,0.9850833415985109
155,155,155,2008-10-30T00:00:42.000Z,981370801,Democrat,0.5784082412719727,POSITIVE,0.960944890975952
156,156,156,2008-10-30T00:00:42.000Z,981370793,Democrat,0.9999443292617798,POSITIVE,0.9771958589553832
157,157,157,2008-10-30T00:00:41.000Z,981370782,Democrat,0.997002899646759,POSITIVE,0.6094425320625305
158,158,158,2008-10-30T00:00:41.000Z,981370743,Democrat,0.8602540493011475,POSITIVE,0.9991483688354492
159,159,159,2008-10-30T00:00:35.000Z,981370635,Democrat,0.9999709129333496,NEGATIVE,0.9907586574554444
160,160,160,2008-10-30T00:00:37.000Z,981370631,Republican,0.9998959302902222,NEGATIVE,0.8630857467651367
161,161,161,2008-10-30T00:00:35.000Z,981370591,Democrat,0.625893235206604,NEGATIVE,0.9983512163162231
162,162,162,2008-10-30T00:00:32.000Z,981370563,Republican,0.9998099207878112,NEGATIVE,0.9596630930900574
163,163,163,2008-10-30T00:00:31.000Z,981370452,Democrat,0.9999953508377076,POSITIVE,0.5336466431617737
164,164,164,2008-10-30T00:00:27.000Z,981370436,Republican,0.9996938705444336,POSITIVE,0.9600749611854552
165,165,165,2008-10-30T00:00:22.000Z,981370239,Democrat,0.999996781349182,POSITIVE,0.9988417029380798
166,166,166,2008-10-30T00:00:00.000Z,981369674,Democrat,0.9984626770019532,POSITIVE,0.992157220840454
167,167,167,2008-10-30T00:32:51.000Z,981413895,Democrat,0.9980055689811708,POSITIVE,0.9997039437294006
168,168,168,2008-10-30T00:32:39.000Z,981413570,Democrat,0.999980092048645,NEGATIVE,0.9966679215431212
169,169,169,2008-10-30T00:32:31.000Z,981413438,Democrat,0.9999972581863404,POSITIVE,0.6614916920661926
170,170,170,2008-10-30T00:32:29.000Z,981413382,Democrat,0.9999712705612184,POSITIVE,0.9515252113342284
171,171,171,2008-10-30T00:32:16.000Z,981413061,Democrat,0.9910593628883362,POSITIVE,0.999458372592926
172,172,172,2008-10-30T00:32:07.000Z,981412856,Democrat,0.9992709755897522,NEGATIVE,0.9943435192108154
173,173,173,2008-10-30T00:32:06.000Z,981412814,Democrat,0.9994943141937256,NEGATIVE,0.8890199065208435
174,174,174,2008-10-30T00:32:03.000Z,981412712,Democrat,0.9998655319213868,POSITIVE,0.9996337890625
175,175,175,2008-10-30T00:31:41.000Z,981412129,Republican,0.99998939037323,POSITIVE,0.951170027256012
176,176,176,2008-10-30T00:31:32.000Z,981411892,Republican,0.9386397004127502,POSITIVE,0.9639686942100524
177,177,177,2008-10-30T00:31:05.000Z,981411124,Democrat,0.9933911561965942,NEGATIVE,0.766864001750946
178,178,178,2008-10-30T00:30:45.000Z,981410600,Democrat,0.999937891960144,NEGATIVE,0.9431647062301636
179,179,179,2008-10-30T00:30:35.000Z,981410317,Democrat,0.999618649482727,POSITIVE,0.9998695850372314
180,180,180,2008-10-30T00:30:31.000Z,981410222,Democrat,0.999996781349182,NEGATIVE,0.9717810153961182
181,181,181,2008-10-30T00:30:17.000Z,981409770,Republican,0.9188753366470336,NEGATIVE,0.9618597626686096
182,182,182,2008-10-30T00:30:10.000Z,981409628,Democrat,0.999990940093994,POSITIVE,0.9984362721443176
183,183,183,2008-10-30T00:30:03.000Z,981409410,Democrat,0.9889906644821168,POSITIVE,0.9976410865783693
184,184,184,2008-10-30T00:30:04.000Z,981409355,Democrat,0.9715482592582704,NEGATIVE,0.9523807764053344
185,185,185,2008-10-30T01:02:38.000Z,981453129,Republican,0.99998939037323,NEGATIVE,0.992878258228302
186,186,186,2008-10-30T01:02:38.000Z,981453126,Republican,0.8889825940132141,POSITIVE,0.98605877161026
187,187,187,2008-10-30T01:02:35.000Z,981453067,Democrat,0.9999957084655762,POSITIVE,0.6240054965019226
188,188,188,2008-10-30T01:02:30.000Z,981452968,Republican,0.999984860420227,NEGATIVE,0.751222550868988
189,189,189,2008-10-30T01:01:54.000Z,981452222,Republican,0.8223769068717957,POSITIVE,0.9877771139144896
190,190,190,2008-10-30T01:01:28.000Z,981451641,Democrat,0.9877789616584778,POSITIVE,0.9996800422668456
191,191,191,2008-10-30T01:00:54.000Z,981450860,Republican,0.5564603209495544,POSITIVE,0.9564565420150756
192,192,192,2008-10-30T01:00:43.000Z,981450577,Republican,0.9959967136383056,POSITIVE,0.9968714118003844
193,193,193,2008-10-30T01:00:26.000Z,981450051,Republican,0.9999850988388062,POSITIVE,0.9950345754623412
194,194,194,2008-10-30T01:00:20.000Z,981449952,Republican,0.9999821186065674,POSITIVE,0.9859623312950134
195,195,195,2008-10-30T01:32:16.000Z,981490382,Democrat,0.9999864101409912,POSITIVE,0.9984330534934998
196,196,196,2008-10-30T01:31:53.000Z,981489902,Democrat,0.9999969005584716,POSITIVE,0.9971299767494202
197,197,197,2008-10-30T01:31:12.000Z,981489083,Democrat,0.913296103477478,POSITIVE,0.799813985824585
198,198,198,2008-10-30T01:30:51.000Z,981488641,Democrat,0.9999606609344482,NEGATIVE,0.9942820072174072
199,199,199,2008-10-30T01:30:48.000Z,981488560,Republican,0.99998939037323,POSITIVE,0.6860971450805664
200,200,200,2008-10-30T02:01:56.000Z,981530013,Republican,0.9991596937179564,NEGATIVE,0.9987346529960632
201,201,201,2008-10-30T02:01:40.000Z,981529577,Republican,0.9999887943267822,NEGATIVE,0.6486721634864807
202,202,202,2008-10-30T02:01:08.000Z,981528690,Republican,0.9852991104125975,NEGATIVE,0.9767199158668518
203,203,203,2008-10-30T02:00:29.000Z,981527517,Democrat,0.8896817564964294,NEGATIVE,0.982421576976776
204,204,204,2008-10-30T02:00:18.000Z,981527139,Democrat,0.9890312552452089,NEGATIVE,0.9919875860214232
205,205,205,2008-10-30T02:00:12.000Z,981526892,Republican,0.9753232598304749,POSITIVE,0.634818971157074
206,206,206,2008-10-30T02:00:08.000Z,981526757,Democrat,0.9998132586479188,NEGATIVE,0.9990119934082032
207,207,207,2008-10-30T02:32:39.000Z,981570789,Republican,0.9663745164871216,NEGATIVE,0.9824513792991638
208,208,208,2008-10-30T02:32:08.000Z,981570165,Democrat,0.962498128414154,POSITIVE,0.6550353765487671
209,209,209,2008-10-30T02:32:06.000Z,981570115,Democrat,0.9999293088912964,NEGATIVE,0.9801841378211976
210,210,210,2008-10-30T02:31:15.000Z,981569099,Democrat,0.9438766837120056,POSITIVE,0.9848011136054992
211,211,211,2008-10-30T02:31:10.000Z,981568990,Democrat,0.9999890327453612,NEGATIVE,0.9997276663780212
212,212,212,2008-10-30T02:30:02.000Z,981567462,Republican,0.9997511506080629,NEGATIVE,0.978383719921112
213,213,213,2008-10-30T03:02:39.000Z,981607082,Democrat,0.9999327659606934,POSITIVE,0.9875103235244752
214,214,214,2008-10-30T03:02:01.000Z,981606307,Democrat,0.9991320967674256,NEGATIVE,0.9894680380821228
215,215,215,2008-10-30T03:01:50.000Z,981606055,Democrat,0.9999942779541016,POSITIVE,0.9994933605194092
216,216,216,2008-10-30T03:01:26.000Z,981605597,Republican,0.9998319149017334,POSITIVE,0.9844585657119752
217,217,217,2008-10-30T03:01:20.000Z,981605459,Republican,0.9999895095825196,POSITIVE,0.9944215416908264
218,218,218,2008-10-30T03:00:59.000Z,981604967,Democrat,0.8251599073410034,POSITIVE,0.9993898868560792
219,219,219,2008-10-30T03:00:50.000Z,981604765,Republican,0.7880581617355347,NEGATIVE,0.9710822105407716
220,220,220,2008-10-30T03:00:43.000Z,981604609,Republican,0.9980758428573608,NEGATIVE,0.9926016926765442
221,221,221,2008-10-30T03:00:30.000Z,981604281,Democrat,0.9560254216194152,NEGATIVE,0.7482454180717468
222,222,222,2008-10-30T03:32:24.000Z,981641034,Democrat,0.9999194145202636,NEGATIVE,0.975370228290558
223,223,223,2008-10-30T03:32:24.000Z,981641017,Republican,0.9999053478240968,NEGATIVE,0.9833897948265076
224,224,224,2008-10-30T03:31:55.000Z,981640483,Republican,0.9999300241470336,POSITIVE,0.9681927561759948
225,225,225,2008-10-30T03:30:59.000Z,981639454,Democrat,0.9834783673286438,NEGATIVE,0.9944437146186828
226,226,226,2008-10-30T03:30:57.000Z,981639415,Republican,0.9999889135360718,NEGATIVE,0.9705891609191896
227,227,227,2008-10-30T03:30:52.000Z,981639308,Democrat,0.9990205764770508,NEGATIVE,0.9811567068099976
228,228,228,2008-10-30T03:30:42.000Z,981639104,Democrat,0.9999854564666748,POSITIVE,0.9964588284492492
229,229,229,2008-10-30T03:30:28.000Z,981638838,Republican,0.9999289512634276,POSITIVE,0.9932441115379332
230,230,230,2008-10-30T03:30:16.000Z,981638591,Democrat,0.9999897480010986,NEGATIVE,0.996138870716095
231,231,231,2008-10-30T03:30:06.000Z,981638370,Democrat,0.6043073534965515,NEGATIVE,0.9872326850891112
232,232,232,2008-10-30T04:01:14.000Z,981671931,Republican,0.995439350605011,NEGATIVE,0.9942544102668762
233,233,233,2008-10-30T04:00:52.000Z,981671514,Republican,0.9997770190238952,POSITIVE,0.9683148264884948
234,234,234,2008-10-30T04:00:48.000Z,981671430,Republican,0.9999336004257202,NEGATIVE,0.5809043049812317
235,235,235,2008-10-30T04:00:17.000Z,981670838,Republican,0.8914343118667603,NEGATIVE,0.9997416138648988
236,236,236,2008-10-30T04:00:01.000Z,981670408,Republican,0.9998908042907716,NEGATIVE,0.9706239700317384
237,237,237,2008-10-30T04:32:23.000Z,981702843,Republican,0.7974675893783569,POSITIVE,0.9991856217384338
238,238,238,2008-10-30T04:32:23.000Z,981702839,Republican,0.9999885559082032,POSITIVE,0.9993182420730592
239,239,239,2008-10-30T04:32:00.000Z,981702454,Republican,0.999958038330078,NEGATIVE,0.9992523789405824
240,240,240,2008-10-30T04:31:53.000Z,981702320,Republican,0.999958038330078,NEGATIVE,0.9992523789405824
241,241,241,2008-10-30T04:31:18.000Z,981701728,Democrat,0.9466316103935242,NEGATIVE,0.5006004571914673
242,242,242,2008-10-30T04:30:42.000Z,981701093,Democrat,0.9998496770858764,NEGATIVE,0.916641116142273
243,243,243,2008-10-30T04:30:26.000Z,981700829,Republican,0.999929666519165,NEGATIVE,0.9968162178993224
244,244,244,2008-10-30T04:30:13.000Z,981700630,Republican,0.99979430437088,NEGATIVE,0.9958130717277528
