,Unnamed: 0,Unnamed: 0.1,time,twt_id,political_label,political_score,sentiment_label,sentiment_score
21,21,21,2012-10-19T00:01:10.000Z,259081719452401664,Republican,0.9998661279678344,NEGATIVE,0.9573999047279358
22,22,22,2012-10-19T00:01:07.000Z,259081708626923521,Democrat,0.99999737739563,NEGATIVE,0.9979779124259948
23,23,23,2012-10-19T00:00:54.000Z,259081654352629760,Democrat,0.9751367568969728,NEGATIVE,0.9985724687576294
24,24,24,2012-10-19T00:00:41.000Z,259081600346767360,Republican,0.681770384311676,NEGATIVE,0.960310161113739
25,25,25,2012-10-19T00:00:38.000Z,259081588946644995,Republican,0.99998939037323,POSITIVE,0.9893276691436768
26,26,26,2012-10-19T00:00:31.000Z,259081557246099456,Democrat,0.9869062304496764,NEGATIVE,0.9996827840805054
27,27,27,2012-10-19T00:00:19.000Z,259081507954647040,Republican,0.9990516304969788,NEGATIVE,0.9832025170326232
28,28,28,2012-10-19T00:00:19.000Z,259081505635196928,Republican,0.9999895095825196,POSITIVE,0.9769328832626344
29,29,29,2012-10-19T00:00:19.000Z,259081505316405248,Republican,0.9999778270721436,NEGATIVE,0.9459288716316224
30,30,30,2012-10-19T00:00:05.000Z,259081447451803648,Republican,0.9999891519546508,NEGATIVE,0.9995102882385254
31,31,31,2012-10-19T00:32:47.000Z,259089677393473537,Democrat,0.994840919971466,POSITIVE,0.9950178265571594
32,32,32,2012-10-19T00:32:44.000Z,259089664189792256,Democrat,0.9999949932098388,POSITIVE,0.9993287324905396
33,33,33,2012-10-19T00:32:41.000Z,259089652210888704,Republican,0.9923760294914246,NEGATIVE,0.8392927050590515
34,34,34,2012-10-19T00:32:39.000Z,259089642777878529,Democrat,0.9999969005584716,POSITIVE,0.9567071199417114
35,35,35,2012-10-19T00:32:36.000Z,259089631943995392,Republican,0.9999817609786988,NEGATIVE,0.9956249594688416
36,36,36,2012-10-19T00:32:31.000Z,259089610548858880,Democrat,0.982475996017456,POSITIVE,0.9987958669662476
37,37,37,2012-10-19T00:31:44.000Z,259089414473543680,Democrat,0.9999969005584716,POSITIVE,0.9567071199417114
38,38,38,2012-10-19T00:31:39.000Z,259089394114387968,Republican,0.999929428100586,POSITIVE,0.9968984127044678
39,39,39,2012-10-19T00:31:04.000Z,259089245631815680,Republican,0.9978592991828918,NEGATIVE,0.9989282488822936
40,40,40,2012-10-19T00:30:56.000Z,259089210265452545,Republican,0.9999880790710448,NEGATIVE,0.9963507652282716
41,41,41,2012-10-19T00:30:55.000Z,259089206125682689,Republican,0.7681212425231934,NEGATIVE,0.9967053532600404
42,42,42,2012-10-19T00:30:52.000Z,259089194788454400,Democrat,0.9999946355819702,NEGATIVE,0.9959087371826172
43,43,43,2012-10-19T00:30:42.000Z,259089152144986112,Republican,0.999929428100586,POSITIVE,0.9968984127044678
44,44,44,2012-10-19T00:30:36.000Z,259089129789341698,Republican,0.9995463490486144,NEGATIVE,0.9973561763763428
45,45,45,2012-10-19T00:30:36.000Z,259089129336360961,Republican,0.9975723624229432,NEGATIVE,0.997899055480957
46,46,46,2012-10-19T00:30:36.000Z,259089127738318848,Republican,0.9999569654464722,NEGATIVE,0.9396777153015136
47,47,47,2012-10-19T00:30:26.000Z,259089085904351233,Republican,0.999977707862854,POSITIVE,0.9740123152732848
48,48,48,2012-10-19T00:30:18.000Z,259089052383449088,Democrat,0.9999314546585084,NEGATIVE,0.9987745881080629
49,49,49,2012-10-19T00:30:16.000Z,259089043223085056,Republican,0.9996067881584167,POSITIVE,0.9959442019462584
50,50,50,2012-10-19T00:30:08.000Z,259089012394962944,Republican,0.9998661279678344,NEGATIVE,0.9573999047279358
51,51,51,2012-10-19T00:30:02.000Z,259088986163798016,Democrat,0.8899506330490112,POSITIVE,0.9812561869621276
52,52,52,2012-10-19T01:02:59.000Z,259097276448907264,Democrat,0.9999946355819702,NEGATIVE,0.9959087371826172
53,53,53,2012-10-19T01:02:54.000Z,259097256999936000,Republican,0.9999880790710448,NEGATIVE,0.9963507652282716
54,54,54,2012-10-19T01:02:54.000Z,259097254982467584,Republican,0.9999845027923584,NEGATIVE,0.8639764189720154
55,55,55,2012-10-19T01:02:52.000Z,259097250335178752,Republican,0.999453604221344,POSITIVE,0.9881684184074402
56,56,56,2012-10-19T01:02:42.000Z,259097208165650432,Republican,0.9459434747695924,POSITIVE,0.8377959728240967
57,57,57,2012-10-19T01:02:42.000Z,259097206794100737,Republican,0.9999874830245972,POSITIVE,0.9987428784370422
58,58,58,2012-10-19T01:02:39.000Z,259097191942086657,Republican,0.9999845027923584,NEGATIVE,0.8639764189720154
59,59,59,2012-10-19T01:02:25.000Z,259097137097351168,Republican,0.9999845027923584,NEGATIVE,0.8639764189720154
60,60,60,2012-10-19T01:02:19.000Z,259097108064370690,Republican,0.981512188911438,POSITIVE,0.9919829964637756
61,61,61,2012-10-19T01:02:18.000Z,259097107397496833,Republican,0.9459434747695924,POSITIVE,0.8377959728240967
62,62,62,2012-10-19T01:02:18.000Z,259097104935432192,Republican,0.9989234805107116,POSITIVE,0.9663649201393129
63,63,63,2012-10-19T01:02:15.000Z,259097091752742913,Republican,0.9996788501739502,NEGATIVE,0.9967843294143676
64,64,64,2012-10-19T01:02:12.000Z,259097081808039937,Republican,0.9999704360961914,NEGATIVE,0.9981778860092164
65,65,65,2012-10-19T01:02:12.000Z,259097081313107969,Republican,0.9819413423538208,NEGATIVE,0.9933695197105408
66,66,66,2012-10-19T01:02:09.000Z,259097069590036480,Republican,0.9681134223937988,NEGATIVE,0.9989073276519777
67,67,67,2012-10-19T01:02:07.000Z,259097059758596097,Republican,0.9205807447433472,POSITIVE,0.999750792980194
68,68,68,2012-10-19T01:02:06.000Z,259097056776425472,Democrat,0.996241569519043,POSITIVE,0.99500834941864
69,69,69,2012-10-19T01:02:03.000Z,259097043144949760,Democrat,0.7041352391242981,POSITIVE,0.9306906461715698
70,70,70,2012-10-19T01:01:48.000Z,259096979777388544,Republican,0.9999799728393556,POSITIVE,0.9738611578941344
71,71,71,2012-10-19T01:01:45.000Z,259096968737988608,Democrat,0.9999942779541016,POSITIVE,0.9984338879585266
72,72,72,2012-10-19T01:01:44.000Z,259096964505927680,Democrat,0.9999942779541016,POSITIVE,0.9984338879585266
73,73,73,2012-10-19T01:01:38.000Z,259096939142983680,Republican,0.9999845027923584,NEGATIVE,0.8639764189720154
74,74,74,2012-10-19T01:01:34.000Z,259096920071471105,Republican,0.9459434747695924,POSITIVE,0.8377959728240967
75,75,75,2012-10-19T01:01:32.000Z,259096912404295681,Democrat,0.9984706044197084,POSITIVE,0.9994563460350036
76,76,76,2012-10-19T01:01:28.000Z,259096894259724290,Republican,0.9999895095825196,POSITIVE,0.9769328832626344
77,77,77,2012-10-19T01:01:24.000Z,259096879361585152,Republican,0.8084548115730286,POSITIVE,0.938152015209198
78,78,78,2012-10-19T01:01:16.000Z,259096845366726656,Republican,0.9965255856513976,POSITIVE,0.7663518190383911
79,79,79,2012-10-19T01:01:08.000Z,259096810688233472,Republican,0.9999895095825196,POSITIVE,0.9769328832626344
80,80,80,2012-10-19T01:01:04.000Z,259096794162688001,Republican,0.9999845027923584,NEGATIVE,0.8639764189720154
81,81,81,2012-10-19T01:00:53.000Z,259096750038593536,Republican,0.9999889135360718,POSITIVE,0.9990059733390808
82,82,82,2012-10-19T01:00:53.000Z,259096747421347840,Democrat,0.9999970197677612,NEGATIVE,0.9773338437080384
83,83,83,2012-10-19T01:00:32.000Z,259096660657979392,Democrat,0.9984943866729736,POSITIVE,0.983876883983612
84,84,84,2012-10-19T01:00:30.000Z,259096654160998400,Democrat,0.9999970197677612,NEGATIVE,0.9773338437080384
85,85,85,2012-10-19T01:00:27.000Z,259096641339019264,Republican,0.9847933650016784,POSITIVE,0.9985887408256532
86,86,86,2012-10-19T01:00:16.000Z,259096594773839873,Democrat,0.9933952689170836,POSITIVE,0.9146183729171752
87,87,87,2012-10-19T01:00:14.000Z,259096584711720960,Republican,0.9999854564666748,NEGATIVE,0.9982293248176576
88,88,88,2012-10-19T01:00:14.000Z,259096584321658880,Republican,0.9999656677246094,NEGATIVE,0.8021315336227417
89,89,89,2012-10-19T01:00:13.000Z,259096581117206529,Republican,0.9999845027923584,NEGATIVE,0.8639764189720154
90,90,90,2012-10-19T01:00:02.000Z,259096535122456576,Democrat,0.996241569519043,POSITIVE,0.99500834941864
91,91,91,2012-10-19T01:32:58.000Z,259104822844874754,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
92,92,92,2012-10-19T01:32:56.000Z,259104814305251328,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
93,93,93,2012-10-19T01:32:53.000Z,259104802301153280,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
94,94,94,2012-10-19T01:32:52.000Z,259104800094949376,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
95,95,95,2012-10-19T01:32:52.000Z,259104798681489409,Republican,0.994525671005249,POSITIVE,0.9463876485824584
96,96,96,2012-10-19T01:32:52.000Z,259104797330919424,Democrat,0.999996781349182,NEGATIVE,0.996021330356598
97,97,97,2012-10-19T01:32:52.000Z,259104796424937472,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
98,98,98,2012-10-19T01:32:51.000Z,259104795607068673,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
99,99,99,2012-10-19T01:32:50.000Z,259104791794438144,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
100,100,100,2012-10-19T01:32:46.000Z,259104773641486336,Republican,0.9995517134666444,NEGATIVE,0.9994038343429564
101,101,101,2012-10-19T01:32:44.000Z,259104765647147008,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
102,102,102,2012-10-19T01:32:44.000Z,259104762715316224,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
103,103,103,2012-10-19T01:32:43.000Z,259104759540244480,Democrat,0.999979853630066,NEGATIVE,0.9981576800346376
104,104,104,2012-10-19T01:32:41.000Z,259104751881437184,Democrat,0.999996781349182,NEGATIVE,0.996021330356598
105,105,105,2012-10-19T01:32:40.000Z,259104746361724928,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
106,106,106,2012-10-19T01:32:40.000Z,259104745904541696,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
107,107,107,2012-10-19T01:32:35.000Z,259104724870123520,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
108,108,108,2012-10-19T01:32:34.000Z,259104722412253184,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
109,109,109,2012-10-19T01:32:34.000Z,259104722319970304,Democrat,0.999996781349182,NEGATIVE,0.996021330356598
110,110,110,2012-10-19T01:32:33.000Z,259104717668507648,Republican,0.99497652053833,NEGATIVE,0.9978725910186768
111,111,111,2012-10-19T01:32:32.000Z,259104715592310784,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
112,112,112,2012-10-19T01:32:32.000Z,259104713587441664,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
113,113,113,2012-10-19T01:32:31.000Z,259104712014589952,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
114,114,114,2012-10-19T01:32:31.000Z,259104710290731008,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
115,115,115,2012-10-19T01:32:30.000Z,259104706381623296,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
116,116,116,2012-10-19T01:32:29.000Z,259104702371885056,Republican,0.999987006187439,NEGATIVE,0.9996955394744872
117,117,117,2012-10-19T01:32:27.000Z,259104691722518528,Democrat,0.9992733597755432,POSITIVE,0.9464553594589232
118,118,118,2012-10-19T01:32:26.000Z,259104691202445312,Democrat,0.9999589920043944,POSITIVE,0.9375463724136353
119,119,119,2012-10-19T01:32:26.000Z,259104691168882688,Republican,0.9993537068367004,POSITIVE,0.9823389649391174
120,120,120,2012-10-19T01:32:26.000Z,259104690216771584,Republican,0.9999499320983888,POSITIVE,0.9505385160446168
121,121,121,2012-10-19T01:32:26.000Z,259104689902198785,Democrat,0.9870670437812804,NEGATIVE,0.9127885699272156
122,122,122,2012-10-19T01:32:24.000Z,259104680385339392,Democrat,0.999996781349182,NEGATIVE,0.996021330356598
123,123,123,2012-10-19T01:32:24.000Z,259104680242708480,Democrat,0.9999405145645142,POSITIVE,0.9878845810890198
124,124,124,2012-10-19T01:32:23.000Z,259104675029213185,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
125,125,125,2012-10-19T01:32:20.000Z,259104664287592448,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
126,126,126,2012-10-19T01:32:19.000Z,259104661162823680,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
127,127,127,2012-10-19T01:32:17.000Z,259104652308660224,Democrat,0.991515040397644,POSITIVE,0.9994858503341676
128,128,128,2012-10-19T01:32:16.000Z,259104648156307458,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
129,129,129,2012-10-19T01:32:14.000Z,259104640501678081,Democrat,0.7283888459205627,NEGATIVE,0.9983598589897156
130,130,130,2012-10-19T01:32:12.000Z,259104631588810752,Republican,0.9999569654464722,NEGATIVE,0.9850297570228576
131,131,131,2012-10-19T01:32:12.000Z,259104630108213248,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
132,132,132,2012-10-19T01:32:11.000Z,259104628203999232,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
133,133,133,2012-10-19T01:32:10.000Z,259104622604587008,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
134,134,134,2012-10-19T01:32:10.000Z,259104621027549185,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
135,135,135,2012-10-19T01:32:08.000Z,259104612362113024,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
136,136,136,2012-10-19T01:32:06.000Z,259104604883648512,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
137,137,137,2012-10-19T01:32:04.000Z,259104596968996865,Democrat,0.998421311378479,NEGATIVE,0.6647540330886841
138,138,138,2012-10-19T01:32:03.000Z,259104591088582656,Democrat,0.999996781349182,NEGATIVE,0.996021330356598
139,139,139,2012-10-19T01:32:02.000Z,259104588148375552,Republican,0.9999783039093018,POSITIVE,0.999782145023346
140,140,140,2012-10-19T01:32:02.000Z,259104587921887232,Republican,0.9945148229599,POSITIVE,0.9899186491966248
141,141,141,2012-10-19T01:31:57.000Z,259104568779104256,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
142,142,142,2012-10-19T01:31:57.000Z,259104568615530496,Republican,0.970445990562439,POSITIVE,0.991940975189209
143,143,143,2012-10-19T01:31:55.000Z,259104560696672256,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
144,144,144,2012-10-19T01:31:55.000Z,259104559933317120,Democrat,0.9992645382881165,POSITIVE,0.9973933696746826
145,145,145,2012-10-19T01:31:55.000Z,259104557303472128,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
146,146,146,2012-10-19T01:31:54.000Z,259104554291965952,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
147,147,147,2012-10-19T01:31:50.000Z,259104538517176320,Democrat,0.999996781349182,NEGATIVE,0.996021330356598
148,148,148,2012-10-19T01:31:49.000Z,259104534381600768,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
149,149,149,2012-10-19T01:31:49.000Z,259104533412708353,Republican,0.9999110698699952,NEGATIVE,0.98234623670578
150,150,150,2012-10-19T01:31:48.000Z,259104529906270208,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
151,151,151,2012-10-19T01:31:48.000Z,259104529834979328,Democrat,0.9858790040016174,NEGATIVE,0.960171103477478
152,152,152,2012-10-19T01:31:47.000Z,259104526961868801,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
153,153,153,2012-10-19T01:31:47.000Z,259104526517284864,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
154,154,154,2012-10-19T01:31:47.000Z,259104526416609282,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
155,155,155,2012-10-19T01:31:45.000Z,259104518254518272,Democrat,0.999993085861206,POSITIVE,0.9770253896713256
156,156,156,2012-10-19T01:31:44.000Z,259104513846288384,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
157,157,157,2012-10-19T01:31:42.000Z,259104502928510976,Republican,0.996875524520874,NEGATIVE,0.996249258518219
158,158,158,2012-10-19T01:31:41.000Z,259104501804449792,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
159,159,159,2012-10-19T01:31:41.000Z,259104501305311232,Democrat,0.7411879897117615,NEGATIVE,0.9966340661048888
160,160,160,2012-10-19T01:31:41.000Z,259104500923629569,Democrat,0.9994600415229796,NEGATIVE,0.6867074370384216
161,161,161,2012-10-19T01:31:39.000Z,259104492929302528,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
162,162,162,2012-10-19T01:31:39.000Z,259104490408521729,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
163,163,163,2012-10-19T01:31:38.000Z,259104489489977344,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
164,164,164,2012-10-19T01:31:38.000Z,259104487589945344,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
165,165,165,2012-10-19T01:31:37.000Z,259104484880429056,Democrat,0.9999972581863404,POSITIVE,0.9848685264587402
166,166,166,2012-10-19T01:31:37.000Z,259104482212864001,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
167,167,167,2012-10-19T01:31:37.000Z,259104481839554560,Republican,0.99497652053833,NEGATIVE,0.9978725910186768
168,168,168,2012-10-19T01:31:36.000Z,259104480669364224,Republican,0.9941713213920592,NEGATIVE,0.996903955936432
169,169,169,2012-10-19T01:31:36.000Z,259104479218110464,Republican,0.9997944235801696,POSITIVE,0.963490068912506
170,170,170,2012-10-19T01:31:35.000Z,259104475510362112,Republican,0.9999772310256958,NEGATIVE,0.9949323534965516
171,171,171,2012-10-19T01:31:35.000Z,259104475418066944,Republican,0.9999772310256958,NEGATIVE,0.9949323534965516
172,172,172,2012-10-19T01:31:35.000Z,259104475019616256,Republican,0.8550167083740234,NEGATIVE,0.9969852566719056
173,173,173,2012-10-19T01:31:35.000Z,259104474805714946,Republican,0.9999772310256958,NEGATIVE,0.9949323534965516
174,174,174,2012-10-19T01:31:35.000Z,259104474323369984,Republican,0.9999772310256958,NEGATIVE,0.9949323534965516
175,175,175,2012-10-19T01:31:35.000Z,259104474080092160,Republican,0.9999186992645264,NEGATIVE,0.9952109456062316
176,176,176,2012-10-19T01:31:35.000Z,259104473383833601,Republican,0.99497652053833,NEGATIVE,0.9978725910186768
177,177,177,2012-10-19T01:31:33.000Z,259104466068983808,Republican,0.9999839067459106,NEGATIVE,0.9899887442588806
178,178,178,2012-10-19T01:31:32.000Z,259104464747765760,Republican,0.9999706745147704,NEGATIVE,0.9945216178894044
179,179,179,2012-10-19T01:31:31.000Z,259104458380820481,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
180,180,180,2012-10-19T01:31:29.000Z,259104452143902720,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
181,181,181,2012-10-19T01:31:29.000Z,259104450877202432,Republican,0.9999892711639404,NEGATIVE,0.9971750974655152
182,182,182,2012-10-19T01:31:28.000Z,259104446745808896,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
183,183,183,2012-10-19T01:31:28.000Z,259104446225731585,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
184,184,184,2012-10-19T01:31:27.000Z,259104442840928257,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
185,185,185,2012-10-19T01:31:27.000Z,259104440848633856,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
186,186,186,2012-10-19T01:31:26.000Z,259104438285893632,Republican,0.9999897480010986,NEGATIVE,0.9958556294441224
187,187,187,2012-10-19T01:31:26.000Z,259104438197833729,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
188,188,188,2012-10-19T01:31:25.000Z,259104431730208768,Republican,0.99497652053833,NEGATIVE,0.9978725910186768
189,189,189,2012-10-19T01:31:25.000Z,259104431621173250,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
190,190,190,2012-10-19T01:31:23.000Z,259104423706497025,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
191,191,191,2012-10-19T01:31:20.000Z,259104413719875584,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
192,192,192,2012-10-19T01:31:20.000Z,259104411769507840,Republican,0.999987006187439,NEGATIVE,0.9996955394744872
193,193,193,2012-10-19T01:31:18.000Z,259104405243187200,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
194,194,194,2012-10-19T01:31:18.000Z,259104402302976000,Republican,0.9988890290260316,POSITIVE,0.9993488192558287
195,195,195,2012-10-19T01:31:17.000Z,259104398108663808,Republican,0.9999243021011353,NEGATIVE,0.9970390796661376
196,196,196,2012-10-19T01:31:16.000Z,259104397253046272,Democrat,0.9998660087585448,NEGATIVE,0.7733436226844788
197,197,197,2012-10-19T01:31:15.000Z,259104390911258624,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
198,198,198,2012-10-19T01:31:13.000Z,259104384909189121,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
199,199,199,2012-10-19T01:31:13.000Z,259104382635876353,Democrat,0.999996781349182,NEGATIVE,0.996021330356598
200,200,200,2012-10-19T01:31:13.000Z,259104381713149953,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
201,201,201,2012-10-19T01:31:11.000Z,259104375631392769,Republican,0.9986326098442078,NEGATIVE,0.9939993619918824
202,202,202,2012-10-19T01:31:10.000Z,259104371697131521,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
203,203,203,2012-10-19T01:31:09.000Z,259104368060686338,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
204,204,204,2012-10-19T01:31:09.000Z,259104367993569280,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
205,205,205,2012-10-19T01:31:09.000Z,259104366437474304,Democrat,0.999996781349182,NEGATIVE,0.996021330356598
206,206,206,2012-10-19T01:31:09.000Z,259104364797521920,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
207,207,207,2012-10-19T01:31:08.000Z,259104361387548673,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
208,208,208,2012-10-19T01:31:08.000Z,259104360963903488,Republican,0.994131863117218,NEGATIVE,0.9925082325935364
209,209,209,2012-10-19T01:31:06.000Z,259104354223681537,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
210,210,210,2012-10-19T01:31:06.000Z,259104353762295809,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
211,211,211,2012-10-19T01:31:06.000Z,259104352134889472,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
212,212,212,2012-10-19T01:31:04.000Z,259104344044101632,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
213,213,213,2012-10-19T01:30:59.000Z,259104324087590913,Republican,0.9816774725914,NEGATIVE,0.7284715175628662
214,214,214,2012-10-19T01:30:58.000Z,259104321671675904,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
215,215,215,2012-10-19T01:30:58.000Z,259104321155784704,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
216,216,216,2012-10-19T01:30:58.000Z,259104318936977409,Republican,0.9997745156288148,POSITIVE,0.9974132180213928
217,217,217,2012-10-19T01:30:56.000Z,259104312788131840,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
218,218,218,2012-10-19T01:30:55.000Z,259104308543500290,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
219,219,219,2012-10-19T01:30:54.000Z,259104304709922817,Democrat,0.999996781349182,NEGATIVE,0.996021330356598
220,220,220,2012-10-19T01:30:54.000Z,259104304537948161,Republican,0.999987006187439,NEGATIVE,0.9996955394744872
221,221,221,2012-10-19T01:30:54.000Z,259104301887127552,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
222,222,222,2012-10-19T01:30:49.000Z,259104282257801216,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
223,223,223,2012-10-19T01:30:48.000Z,259104279976091649,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
224,224,224,2012-10-19T01:30:44.000Z,259104262511022080,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
225,225,225,2012-10-19T01:30:43.000Z,259104255489761282,Republican,0.9999836683273317,POSITIVE,0.9249966740608216
226,226,226,2012-10-19T01:30:41.000Z,259104250309771265,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
227,227,227,2012-10-19T01:30:39.000Z,259104242458042368,Democrat,0.6846507787704468,POSITIVE,0.9980314373970032
228,228,228,2012-10-19T01:30:39.000Z,259104242449653760,Democrat,0.99834942817688,POSITIVE,0.9996175765991212
229,229,229,2012-10-19T01:30:38.000Z,259104236342755329,Democrat,0.9999964237213136,NEGATIVE,0.9979109168052672
230,230,230,2012-10-19T01:30:38.000Z,259104234392399872,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
231,231,231,2012-10-19T01:30:37.000Z,259104233536774144,Democrat,0.999996542930603,NEGATIVE,0.9936892986297609
